#Re    B    Pr    Pe    BPe    t    uh_rms    tdisp    mdisp    eta (local)    eta (global)    lam tdisp    lam mdisp    lam eta (local)    lam eta (global)    lam_Fr tdisp    lam_Fr mdisp    lam_Fr eta (local)    lam_Fr eta (global)    lam_Fr_vortz tdisp    lam_Fr_vortz mdisp    lam_Fr_vortz eta (local)    lam_Fr_vortz eta (global)    turb tdisp    turb mdisp    turb eta (local)    turb eta (global)    turb_Fr tdisp    turb_Fr mdisp    turb_Fr eta (local)    turb_Fr eta (global)    turb_Fr_vortz tdisp    turb_Fr_vortz mdisp    turb_Fr_vortz eta (local)    turb_Fr_vortz eta (global)    vlam    vturb    vlam_Fr    vturb_Fr    vlam_Fr_vortz    vturb_Fr_vortz    wrms    lam wrms    turb wrms    lam_Fr wrms    turb_Fr wrms    lam_Fr_vortz wrms    turb_Fr_vortz wrms    lam wrms wght    turb wrms wght    lam wrms eff wght    turb wrms eff wght    vortz_rms    
# Index 000: Re = 600.00, Pe =  60.00, B = 300.00
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.7235e+01    4.3312e+00    7.3038e+00    5.7296e-01    2.7980e+00    1.7300e+02    4.3237e-01    3.2669e-01    4.8763e-01    2.6871e+00    8.1161e+01    5.2313e-01    4.9830e-01    5.9964e-01    2.8364e+00    2.0476e+02    3.9618e-01    2.9357e-01    4.8474e-01    2.7258e+00    7.9938e+01    5.2847e-01    5.0568e-01    5.8484e-01    2.8086e+00    1.8672e+02    4.1632e-01    3.1094e-01    4.9341e-01    2.5852e+00    8.4804e+01    5.0526e-01    4.7768e-01    6.3708e-01    2.9927e+00    2.5368e+02    3.5274e-01    2.6140e-01    2.5690e-01    7.4310e-01    1.2848e-01    8.7152e-01    4.7772e-01    5.2228e-01    4.9528e-01    9.2523e-01    1.1435e-01    2.1362e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.8245e+01    4.2625e+00    7.1210e+00    5.6740e-01    2.8653e+00    1.6491e+02    4.5700e-01    3.4264e-01    5.0603e-01    2.9941e+00    7.7647e+01    5.5274e-01    5.3635e-01    5.8752e-01    2.8198e+00    1.9569e+02    4.1804e-01    3.0182e-01    5.0417e-01    3.0664e+00    7.6202e+01    5.5806e-01    5.4694e-01    5.7640e-01    2.8347e+00    1.7838e+02    4.3963e-01    3.2283e-01    5.1318e-01    2.8789e+00    8.2606e+01    5.3661e-01    5.1113e-01    6.1195e-01    2.8530e+00    2.3870e+02    3.7141e-01    2.6393e-01    2.6075e-01    7.3925e-01    1.3184e-01    8.6816e-01    4.7271e-01    5.2729e-01    4.9748e-01    7.9775e-01    1.1671e-01    1.8716e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.9303e+01    4.2988e+00    6.8375e+00    6.8842e-01    3.2704e+00    1.6303e+02    4.6269e-01    3.7570e-01    6.0270e-01    3.4031e+00    8.2266e+01    5.5661e-01    5.5377e-01    7.1759e-01    3.2213e+00    1.9296e+02    4.2263e-01    3.3370e-01    5.9764e-01    3.4683e+00    8.0317e+01    5.6345e-01    5.6436e-01    7.0178e-01    3.2390e+00    1.7619e+02    4.4457e-01    3.5546e-01    6.1565e-01    3.2920e+00    8.8298e+01    5.3802e-01    5.2796e-01    7.5047e-01    3.2502e+00    2.3335e+02    3.7836e-01    2.9470e-01    2.7037e-01    7.2963e-01    1.3724e-01    8.6276e-01    4.8478e-01    5.1522e-01    5.8938e-01    9.8982e-01    1.3710e-01    2.3026e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.0236e+01    4.2325e+00    8.7026e+00    7.9178e-01    4.0578e+00    2.6521e+02    4.5684e-01    3.1460e-01    6.6660e-01    4.2467e+00    1.0833e+02    5.5955e-01    5.4044e-01    8.2954e-01    3.9945e+00    3.1782e+02    4.1677e-01    2.7381e-01    6.6167e-01    4.3504e+00    1.0583e+02    5.6719e-01    5.5222e-01    8.0910e-01    4.0149e+00    2.8858e+02    4.3833e-01    2.9448e-01    6.7843e-01    4.0586e+00    1.1559e+02    5.3933e-01    5.1299e-01    8.7504e-01    4.0571e+00    3.8982e+02    3.7453e-01    2.3794e-01    2.5112e-01    7.4888e-01    1.2783e-01    8.7217e-01    4.5438e-01    5.4562e-01    6.5047e-01    1.3419e+00    1.5368e-01    3.1704e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.1146e+01    4.1663e+00    1.0560e+01    8.5070e-01    5.1316e+00    3.6885e+02    4.4023e-01    2.9447e-01    7.2437e-01    4.7007e+00    1.4068e+02    5.4333e-01    5.0061e-01    8.8182e-01    5.2484e+00    4.3067e+02    4.0783e-01    2.6772e-01    7.2058e-01    4.7474e+00    1.3806e+02    5.4862e-01    5.0778e-01    8.6509e-01    5.1780e+00    3.9673e+02    4.2526e-01    2.8138e-01    7.3552e-01    4.6457e+00    1.4921e+02    5.2810e-01    4.8296e-01    9.1776e-01    5.4470e+00    5.1142e+02    3.7225e-01    2.4215e-01    2.1319e-01    7.8681e-01    1.0782e-01    8.9218e-01    3.9362e-01    6.0638e-01    7.1364e-01    1.1986e+00    1.7129e-01    2.8769e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.1944e+01    4.0479e+00    1.1027e+01    8.5663e-01    6.5146e+00    4.0460e+02    4.4664e-01    3.2571e-01    7.3932e-01    6.2744e+00    1.6636e+02    5.5261e-01    5.3084e-01    8.8226e-01    6.5717e+00    4.6130e+02    4.1747e-01    2.9942e-01    7.3544e-01    6.3631e+00    1.6366e+02    5.5697e-01    5.3841e-01    8.6878e-01    6.5310e+00    4.3078e+02    4.3296e-01    3.1263e-01    7.5009e-01    6.1684e+00    1.7530e+02    5.3961e-01    5.1353e-01    9.1004e-01    6.7054e+00    5.3100e+02    3.8593e-01    2.7475e-01    1.9224e-01    8.0776e-01    9.8012e-02    9.0199e-01    3.5534e-01    6.4466e-01    7.3645e-01    1.1494e+00    1.8193e-01    2.8394e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.2768e+01    3.9062e+00    1.1476e+01    8.3253e-01    5.8712e+00    4.2260e+02    4.2921e-01    2.9418e-01    7.2325e-01    5.8806e+00    1.7949e+02    5.3752e-01    4.9569e-01    8.5414e-01    5.8692e+00    4.7472e+02    4.0221e-01    2.7055e-01    7.2006e-01    5.9226e+00    1.7717e+02    5.4173e-01    5.0071e-01    8.4299e-01    5.8660e+00    4.4724e+02    4.1623e-01    2.8237e-01    7.3219e-01    5.7970e+00    1.8698e+02    5.2521e-01    4.8190e-01    8.7707e-01    5.9071e+00    5.3687e+02    3.7388e-01    2.4817e-01    1.7654e-01    8.2346e-01    9.1221e-02    9.0878e-01    3.2657e-01    6.7343e-01    7.2208e-01    1.1214e+00    1.8485e-01    2.8707e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.3669e+01    3.7273e+00    1.0741e+01    7.8131e-01    5.4638e+00    3.7084e+02    4.3479e-01    3.0652e-01    6.8965e-01    5.4524e+00    1.6720e+02    5.3602e-01    4.9451e-01    7.9982e-01    5.4662e+00    4.1505e+02    4.0952e-01    2.8321e-01    6.8786e-01    5.4818e+00    1.6515e+02    5.3901e-01    4.9895e-01    7.9040e-01    5.4619e+00    3.9224e+02    4.2248e-01    2.9466e-01    6.9508e-01    5.3711e+00    1.7301e+02    5.2691e-01    4.8223e-01    8.1952e-01    5.5083e+00    4.6589e+02    3.8272e-01    2.6183e-01    1.7838e-01    8.2162e-01    9.4238e-02    9.0576e-01    3.2454e-01    6.7546e-01    6.9907e-01    1.0168e+00    1.8756e-01    2.7279e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.4572e+01    3.5585e+00    1.0518e+01    9.1684e-01    5.5710e+00    3.5809e+02    4.3884e-01    3.1821e-01    8.2712e-01    5.7868e+00    1.6106e+02    5.4022e-01    5.1874e-01    9.3621e-01    5.5215e+00    4.0329e+02    4.1208e-01    2.9115e-01    8.2504e-01    5.8534e+00    1.5902e+02    5.4369e-01    5.2478e-01    9.2660e-01    5.5392e+00    3.8048e+02    4.2544e-01    3.0399e-01    8.3367e-01    5.6697e+00    1.6700e+02    5.3050e-01    5.0458e-01    9.5523e-01    5.5222e+00    4.5242e+02    3.8565e-01    2.6803e-01    1.8661e-01    8.1339e-01    1.0110e-01    8.9890e-01    3.3050e-01    6.6950e-01    8.2222e-01    1.1911e+00    2.3105e-01    3.3471e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.5356e+01    3.4491e+00    1.1925e+01    9.5646e-01    6.6818e+00    4.5074e+02    4.3862e-01    3.0783e-01    7.7717e-01    6.1977e+00    1.7652e+02    5.4129e-01    5.1299e-01    9.9165e-01    6.7886e+00    5.1122e+02    4.1256e-01    2.8489e-01    7.7412e-01    6.2245e+00    1.7435e+02    5.4483e-01    5.1715e-01    9.7445e-01    6.7321e+00    4.8115e+02    4.2532e-01    2.9565e-01    7.8542e-01    6.1429e+00    1.8296e+02    5.3138e-01    5.0180e-01    1.0262e+00    6.9319e+00    5.7502e+02    3.8811e-01    2.6560e-01    1.8070e-01    8.1930e-01    9.9145e-02    9.0086e-01    3.1700e-01    6.8300e-01    7.6659e-01    1.6781e+00    2.2225e-01    4.8652e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.6153e+01    3.2929e+00    1.2024e+01    8.3322e-01    6.8018e+00    4.5996e+02    4.4204e-01    3.0731e-01    7.1379e-01    6.3503e+00    1.8052e+02    5.4429e-01    5.1346e-01    8.5686e-01    6.8995e+00    5.2039e+02    4.1664e-01    2.8456e-01    7.1166e-01    6.3701e+00    1.7839e+02    5.4774e-01    5.1720e-01    8.4563e-01    6.8498e+00    4.9120e+02    4.2871e-01    2.9496e-01    7.1952e-01    6.3072e+00    1.8664e+02    5.3553e-01    5.0343e-01    8.7876e-01    7.0203e+00    5.8065e+02    3.9376e-01    2.6617e-01    1.7781e-01    8.2219e-01    9.9867e-02    9.0013e-01    3.0631e-01    6.9369e-01    7.1507e-01    1.2158e+00    2.1716e-01    3.6923e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.7065e+01    3.1249e+00    1.0146e+01    7.3434e-01    5.1712e+00    3.3016e+02    4.4265e-01    3.1967e-01    6.3801e-01    5.1111e+00    1.4669e+02    5.4153e-01    5.1106e-01    7.5519e-01    5.1853e+00    3.7327e+02    4.1603e-01    2.9416e-01    6.3595e-01    5.1397e+00    1.4485e+02    5.4472e-01    5.1562e-01    7.4557e-01    5.1750e+00    3.5300e+02    4.2839e-01    3.0546e-01    6.4359e-01    5.0602e+00    1.5159e+02    5.3322e-01    5.0035e-01    7.7317e-01    5.2231e+00    4.1374e+02    3.9316e-01    2.7469e-01    1.9026e-01    8.0974e-01    1.0974e-01    8.9026e-01    3.1883e-01    6.8117e-01    6.2833e-01    1.0309e+00    2.0107e-01    3.2990e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.8006e+01    3.0982e+00    8.6556e+00    6.3090e-01    4.2153e+00    2.4368e+02    4.5076e-01    3.4165e-01    5.6110e-01    4.2120e+00    1.1587e+02    5.4479e-01    5.2164e-01    6.4787e-01    4.2161e+00    2.7703e+02    4.2281e-01    3.1346e-01    5.5991e-01    4.2425e+00    1.1442e+02    5.4887e-01    5.2659e-01    6.3998e-01    4.2115e+00    2.6133e+02    4.3566e-01    3.2591e-01    5.6462e-01    4.1520e+00    1.1964e+02    5.3541e-01    5.1009e-01    6.6312e-01    4.2485e+00    3.0895e+02    3.9908e-01    2.9206e-01    2.0690e-01    7.9310e-01    1.2010e-01    8.7990e-01    3.4475e-01    6.5525e-01    5.4399e-01    8.6640e-01    1.7558e-01    2.7965e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.9016e+01    3.1659e+00    7.3827e+00    6.2970e-01    3.5978e+00    1.8402e+02    4.6420e-01    3.6969e-01    5.7298e-01    3.6842e+00    9.7211e+01    5.5267e-01    5.3205e-01    6.4602e-01    3.5714e+00    2.1050e+02    4.3362e-01    3.3730e-01    5.7131e-01    3.7116e+00    9.5769e+01    5.5749e-01    5.3761e-01    6.3836e-01    3.5799e+00    1.9784e+02    4.4783e-01    3.5185e-01    5.7641e-01    3.6327e+00    1.0070e+02    5.4227e-01    5.1974e-01    6.6121e-01    3.5756e+00    2.3675e+02    4.0712e-01    3.1181e-01    2.3379e-01    7.6621e-01    1.3540e-01    8.6460e-01    3.8759e-01    6.1241e-01    5.5901e-01    8.7833e-01    1.7657e-01    2.7744e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.0133e+01    3.1083e+00    6.9602e+00    6.0798e-01    3.9022e+00    1.6399e+02    4.8819e-01    4.1652e-01    5.4864e-01    4.1029e+00    8.6156e+01    5.7853e-01    5.8825e-01    6.2649e-01    3.8353e+00    1.8991e+02    4.5414e-01    3.7728e-01    5.4691e-01    4.1722e+00    8.4824e+01    5.8348e-01    5.9606e-01    6.1784e-01    3.8559e+00    1.7756e+02    4.6993e-01    3.9448e-01    5.5324e-01    3.9969e+00    8.9597e+01    5.6739e-01    5.7234e-01    6.4300e-01    3.8368e+00    2.1527e+02    4.2509e-01    3.4840e-01    2.4981e-01    7.5019e-01    1.4630e-01    8.5370e-01    4.0804e-01    5.9196e-01    5.5679e-01    8.0228e-01    1.7913e-01    2.5811e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.1234e+01    3.0719e+00    7.0801e+00    6.3061e-01    3.9995e+00    1.6649e+02    4.9113e-01    4.1883e-01    5.6508e-01    4.1588e+00    8.4366e+01    5.8303e-01    5.9659e-01    6.5136e-01    3.9454e+00    1.9436e+02    4.5575e-01    3.7848e-01    5.6334e-01    4.2257e+00    8.3024e+01    5.8811e-01    6.0426e-01    6.4169e-01    3.9598e+00    1.8114e+02    4.7207e-01    3.9607e-01    5.6973e-01    4.0619e+00    8.7995e+01    5.7173e-01    5.8068e-01    6.6966e-01    3.9561e+00    2.2103e+02    4.2626e-01    3.4937e-01    2.5338e-01    7.4662e-01    1.4926e-01    8.5074e-01    4.0993e-01    5.9007e-01    5.5767e-01    8.0963e-01    1.8154e-01    2.6356e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.2289e+01    2.9758e+00    7.5601e+00    6.7475e-01    4.2124e+00    1.9381e+02    4.8528e-01    3.9468e-01    5.9184e-01    4.5810e+00    9.1060e+01    5.8332e-01    6.0147e-01    7.0045e-01    4.0883e+00    2.2840e+02    4.4746e-01    3.4938e-01    5.8895e-01    4.6572e+00    8.9447e+01    5.8836e-01    6.0968e-01    6.8889e-01    4.1332e+00    2.1238e+02    4.6455e-01    3.6863e-01    5.9829e-01    4.4552e+00    9.5141e+01    5.7209e-01    5.8417e-01    7.2140e-01    4.0499e+00    2.5984e+02    4.1723e-01    3.1861e-01    2.5187e-01    7.4813e-01    1.5105e-01    8.4895e-01    4.0090e-01    5.9910e-01    5.8948e-01    9.0968e-01    1.9809e-01    3.0569e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.3236e+01    2.8761e+00    8.6379e+00    7.1332e-01    5.3329e+00    2.5222e+02    4.7414e-01    3.8812e-01    6.0956e-01    4.9583e+00    1.0670e+02    5.7025e-01    5.8231e-01    7.4172e-01    5.4457e+00    2.9604e+02    4.4111e-01    3.5561e-01    6.0676e-01    5.0095e+00    1.0512e+02    5.7412e-01    5.8841e-01    7.2922e-01    5.3856e+00    2.7621e+02    4.5576e-01    3.6907e-01    6.1552e-01    4.8792e+00    1.1064e+02    5.6130e-01    5.6952e-01    7.6461e-01    5.5976e+00    3.3481e+02    4.1492e-01    3.3403e-01    2.3142e-01    7.6858e-01    1.4021e-01    8.5979e-01    3.6842e-01    6.3158e-01    6.1129e-01    1.0645e+00    2.1254e-01    3.7013e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.4143e+01    2.9005e+00    9.1942e+00    7.2663e-01    4.9905e+00    2.8135e+02    4.6114e-01    3.4731e-01    6.3491e-01    4.7759e+00    1.1895e+02    5.5525e-01    5.4639e-01    7.5000e-01    5.0498e+00    3.2621e+02    4.3154e-01    3.1713e-01    6.3328e-01    4.8278e+00    1.1740e+02    5.5924e-01    5.5230e-01    7.3958e-01    5.0148e+00    3.0586e+02    4.4462e-01    3.2970e-01    6.3895e-01    4.7037e+00    1.2274e+02    5.4644e-01    5.3481e-01    7.6953e-01    5.1443e+00    3.6636e+02    4.0815e-01    2.9639e-01    2.1643e-01    7.8357e-01    1.3004e-01    8.6996e-01    3.4894e-01    6.5106e-01    6.3695e-01    1.0284e+00    2.1959e-01    3.5454e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.5143e+01    2.8257e+00    9.3448e+00    7.3180e-01    5.0312e+00    2.8160e+02    4.7255e-01    3.4896e-01    6.3046e-01    4.5733e+00    1.1584e+02    5.6881e-01    5.4220e-01    7.5757e-01    5.1585e+00    3.2768e+02    4.4208e-01    3.2078e-01    6.2835e-01    4.5809e+00    1.1431e+02    5.7161e-01    5.4591e-01    7.4631e-01    5.0998e+00    3.0711e+02    4.5556e-01    3.3253e-01    6.3547e-01    4.5544e+00    1.1997e+02    5.6174e-01    5.3247e-01    7.7794e-01    5.2834e+00    3.6710e+02    4.1775e-01    3.0156e-01    2.1753e-01    7.8247e-01    1.3230e-01    8.6770e-01    3.4597e-01    6.5403e-01    6.2956e-01    1.0066e+00    2.2279e-01    3.5623e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.6141e+01    2.6975e+00    9.6322e+00    7.1409e-01    4.8303e+00    2.9242e+02    4.6822e-01    3.3135e-01    6.0555e-01    4.4793e+00    1.1404e+02    5.7594e-01    5.4093e-01    7.4221e-01    4.9306e+00    3.4340e+02    4.3252e-01    3.0106e-01    6.0269e-01    4.4927e+00    1.1192e+02    5.8051e-01    5.4633e-01    7.3051e-01    4.8849e+00    3.2159e+02    4.4743e-01    3.1304e-01    6.1221e-01    4.4585e+00    1.1909e+02    5.6592e-01    5.2900e-01    7.6178e-01    5.0240e+00    3.8270e+02    4.0817e-01    2.8255e-01    2.2229e-01    7.7771e-01    1.3914e-01    8.6086e-01    3.4249e-01    6.5751e-01    6.1366e-01    9.9190e-01    2.2749e-01    3.6771e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.7280e+01    2.5875e+00    8.3296e+00    6.5388e-01    4.3396e+00    2.2493e+02    4.6937e-01    3.6661e-01    5.8682e-01    4.5776e+00    1.0609e+02    5.7365e-01    5.6416e-01    6.7136e-01    4.2733e+00    2.5801e+02    4.3593e-01    3.3195e-01    5.8491e-01    4.6264e+00    1.0462e+02    5.7796e-01    5.7020e-01    6.6432e-01    4.2934e+00    2.4429e+02    4.4945e-01    3.4523e-01    5.9086e-01    4.4867e+00    1.0939e+02    5.6411e-01    5.5166e-01    6.8311e-01    4.2663e+00    2.8249e+02    4.1416e-01    3.1181e-01    2.1774e-01    7.8226e-01    1.3863e-01    8.6137e-01    3.3252e-01    6.6748e-01    5.7686e-01    8.4062e-01    2.2294e-01    3.2488e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.8583e+01    2.3156e+00    7.9530e+00    6.4036e-01    3.8464e+00    2.0711e+02    4.6339e-01    3.5780e-01    5.7448e-01    3.8577e+00    9.8723e+01    5.5251e-01    5.3966e-01    6.5813e-01    3.8432e+00    2.3836e+02    4.3431e-01    3.2601e-01    5.7279e-01    3.8872e+00    9.7612e+01    5.5577e-01    5.4436e-01    6.5157e-01    3.8392e+00    2.2646e+02    4.4508e-01    3.3714e-01    5.7755e-01    3.8177e+00    1.0109e+02    5.4643e-01    5.3116e-01    6.6872e-01    3.8604e+00    2.5857e+02    4.1717e-01    3.0934e-01    2.2382e-01    7.7618e-01    1.5014e-01    8.4986e-01    3.2678e-01    6.7322e-01    5.6898e-01    8.4280e-01    2.4572e-01    3.6397e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.9893e+01    2.2414e+00    7.7769e+00    6.5365e-01    4.0449e+00    1.9573e+02    4.8132e-01    3.8270e-01    5.8549e-01    3.8382e+00    8.9447e+01    5.6951e-01    5.6281e-01    6.7297e-01    4.1076e+00    2.2798e+02    4.5116e-01    3.5087e-01    5.8403e-01    3.8598e+00    8.8191e+01    5.7298e-01    5.6766e-01    6.6600e-01    4.0799e+00    2.1607e+02    4.6194e-01    3.6162e-01    5.8824e-01    3.8138e+00    9.1822e+01    5.6314e-01    5.5477e-01    6.8410e-01    4.1608e+00    2.4784e+02    4.3452e-01    3.3495e-01    2.3279e-01    7.6721e-01    1.5903e-01    8.4097e-01    3.3401e-01    6.6599e-01    5.8530e-01    9.5211e-01    2.6114e-01    4.2479e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.0964e+01    2.3412e+00    7.6857e+00    6.2738e-01    4.0009e+00    1.9237e+02    4.9287e-01    3.8421e-01    5.5493e-01    3.8559e+00    8.6370e+01    5.8289e-01    5.7253e-01    6.4884e-01    4.0472e+00    2.2625e+02    4.6040e-01    3.4923e-01    5.5338e-01    3.8831e+00    8.5298e+01    5.8644e-01    5.7730e-01    6.4070e-01    4.0236e+00    2.1306e+02    4.7266e-01    3.6165e-01    5.5785e-01    3.8132e+00    8.8671e+01    5.7595e-01    5.6334e-01    6.6237e-01    4.1036e+00    2.4915e+02    4.4079e-01    3.3071e-01    2.4223e-01    7.5777e-01    1.6197e-01    8.3803e-01    3.5385e-01    6.4615e-01    5.5088e-01    9.1241e-01    2.3530e-01    3.8972e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.2071e+01    2.2043e+00    7.2709e+00    6.1808e-01    3.5933e+00    1.7537e+02    4.8871e-01    3.8069e-01    5.2383e-01    3.4843e+00    7.7844e+01    5.8037e-01    5.7316e-01    6.4797e-01    3.6317e+00    2.0967e+02    4.5208e-01    3.4195e-01    5.2097e-01    3.5069e+00    7.6504e+01    5.8508e-01    5.7898e-01    6.3747e-01    3.6124e+00    1.9713e+02    4.6483e-01    3.5473e-01    5.2868e-01    3.4521e+00    8.0313e+01    5.7242e-01    5.6323e-01    6.6436e-01    3.6751e+00    2.3041e+02    4.3290e-01    3.2364e-01    2.6016e-01    7.3984e-01    1.8037e-01    8.1963e-01    3.6667e-01    6.3333e-01    5.0637e-01    9.7556e-01    2.2971e-01    4.4257e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.3204e+01    1.8671e+00    7.5969e+00    6.0977e-01    3.4424e+00    1.8845e+02    4.9300e-01    3.5400e-01    5.1370e-01    3.2543e+00    7.4655e+01    5.8674e-01    5.6668e-01    6.4097e-01    3.5103e+00    2.2959e+02    4.5438e-01    3.1446e-01    5.1169e-01    3.2773e+00    7.3617e+01    5.9011e-01    5.7184e-01    6.3176e-01    3.4833e+00    2.1695e+02    4.6577e-01    3.2509e-01    5.1686e-01    3.2260e+00    7.6374e+01    5.8111e-01    5.5892e-01    6.5421e-01    3.5585e+00    2.4859e+02    4.3847e-01    3.0042e-01    2.6550e-01    7.3450e-01    1.9882e-01    8.0118e-01    3.4921e-01    6.5079e-01    5.1293e-01    9.6147e-01    2.7472e-01    5.1494e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.4552e+01    1.9471e+00    6.4856e+00    5.3730e-01    2.9562e+00    1.3588e+02    4.9160e-01    3.9493e-01    4.8237e-01    2.7990e+00    6.3958e+01    5.8029e-01    5.6764e-01    5.5618e-01    3.0142e+00    1.6239e+02    4.5456e-01    3.5767e-01    4.8098e-01    2.8045e+00    6.3064e+01    5.8395e-01    5.7157e-01    5.5029e-01    2.9936e+00    1.5382e+02    4.6606e-01    3.6864e-01    4.8475e-01    2.7920e+00    6.5559e+01    5.7426e-01    5.6095e-01    5.6479e-01    3.0489e+00    1.7555e+02    4.3815e-01    3.4256e-01    2.6936e-01    7.3064e-01    1.9764e-01    8.0236e-01    3.6066e-01    6.3934e-01    4.8567e-01    7.1028e-01    2.4944e-01    3.6480e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.6205e+01    1.8707e+00    6.2263e+00    5.7027e-01    3.2548e+00    1.3048e+02    5.0230e-01    4.2803e-01    5.1603e-01    3.4460e+00    6.6914e+01    5.9167e-01    6.0707e-01    5.8890e-01    3.1847e+00    1.5378e+02    4.6526e-01    3.8321e-01    5.1505e-01    3.4871e+00    6.6176e+01    5.9516e-01    6.1253e-01    5.8328e-01    3.1966e+00    1.4659e+02    4.7621e-01    3.9548e-01    5.1787e-01    3.3934e+00    6.8212e+01    5.8597e-01    5.9879e-01    5.9700e-01    3.1789e+00    1.6456e+02    4.4996e-01    3.6690e-01    2.6819e-01    7.3181e-01    2.0032e-01    7.9968e-01    3.5371e-01    6.4629e-01    5.1489e-01    7.5367e-01    2.7525e-01    4.0289e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.7727e+01    1.8973e+00    6.7272e+00    5.4173e-01    3.3870e+00    1.5073e+02    4.8996e-01    4.0267e-01    4.7748e-01    3.2094e+00    7.2027e+01    5.7525e-01    5.7205e-01    5.6264e-01    3.4497e+00    1.7849e+02    4.5609e-01    3.6701e-01    4.7636e-01    3.2294e+00    7.1189e+01    5.7868e-01    5.7643e-01    5.5624e-01    3.4248e+00    1.6979e+02    4.6621e-01    3.7700e-01    4.7948e-01    3.1847e+00    7.3407e+01    5.7000e-01    5.6551e-01    5.7204e-01    3.4945e+00    1.9181e+02    4.4159e-01    3.5340e-01    2.6074e-01    7.3926e-01    1.9324e-01    8.0676e-01    3.4691e-01    6.5309e-01    4.7090e-01    7.5195e-01    2.4819e-01    3.9632e-01    
